seasonID,seasonYear,startDate,endDate,leagueName,leagueType,leagueCountry
2066,2022,2022-02-18,2022-11-04,First Division,League,Ireland
2067,2020,2020-10-25,2020-12-06,Baiano - 2,League,Brazil
2068,2022,2022-05-22,2022-08-06,Baiano - 2,League,Brazil
2069,2019,2019-05-25,2019-10-12,Carioca - 2,League,Brazil
2070,2020,2020-09-19,2020-12-16,Carioca - 2,League,Brazil
2071,2019,2019-08-04,2020-06-30,NB III - Keleti,League,Hungary
2072,2020,2020-08-02,2021-05-30,NB III - Keleti,League,Hungary
2073,2021,2021-08-01,2022-05-29,NB III - Keleti,League,Hungary
2074,2022,2022-07-31,2023-05-21,NB III - Keleti,League,Hungary
2075,2019,2019-08-04,2020-06-30,NB III - Nyugati,League,Hungary
2076,2020,2020-08-02,2021-05-30,NB III - Nyugati,League,Hungary
2077,2021,2021-08-01,2022-05-29,NB III - Nyugati,League,Hungary
2078,2022,2022-07-31,2023-05-21,NB III - Nyugati,League,Hungary
2079,2019,2019-08-04,2020-06-30,NB III - Közép,League,Hungary
2080,2020,2020-08-02,2021-05-30,NB III - Közép,League,Hungary
2081,2021,2021-08-01,2022-05-29,NB III - Közép,League,Hungary
2082,2022,2022-07-31,2023-05-21,NB III - Közép,League,Hungary
2083,2020,2020-01-22,2020-08-27,Baiano - 1,League,Brazil
2084,2021,2021-02-17,2021-05-23,Baiano - 1,League,Brazil
2085,2022,2022-01-15,2022-04-10,Baiano - 1,League,Brazil
2086,2020,2020-01-21,2020-08-15,Paraibano,League,Brazil
2087,2021,2021-04-14,2021-06-20,Paraibano,League,Brazil
2088,2020,2020-01-25,2020-11-16,Paulista - A3,League,Brazil
2089,2021,2021-03-06,2021-06-12,Paulista - A3,League,Brazil
2090,2022,2022-01-29,2022-05-21,Paulista - A3,League,Brazil
2091,2020,2020-01-18,2020-08-05,Paranaense - 1,League,Brazil
2092,2021,2021-02-27,2021-10-13,Paranaense - 1,League,Brazil
2093,2022,2022-01-22,2022-04-03,Paranaense - 1,League,Brazil
2094,2020,2020-03-07,2020-12-23,Roraimense,League,Brazil
2095,2021,2021-05-01,2021-06-03,Roraimense,League,Brazil
2096,2022,2022-03-05,2022-05-04,Roraimense,League,Brazil
2097,2020,2020-01-25,2020-09-26,Maranhense,League,Brazil
2098,2021,2021-02-20,2021-05-23,Maranhense,League,Brazil
2099,2022,2022-01-23,2022-04-19,Maranhense,League,Brazil
2100,2020,2020-01-25,2020-08-29,Brasiliense,League,Brazil
2101,2021,2021-02-20,2021-05-15,Brasiliense,League,Brazil
2102,2022,2022-01-22,2022-04-09,Brasiliense,League,Brazil
2103,2020,2020-01-25,2020-12-29,Capixaba,League,Brazil
2104,2021,2021-02-27,2021-05-23,Capixaba,League,Brazil
2105,2022,2022-01-29,2022-05-04,Capixaba,League,Brazil
2106,2020,2020-09-27,2020-12-02,Paranaense - 2,League,Brazil
2107,2021,2021-08-28,2021-10-09,Paranaense - 2,League,Brazil
2108,2022,2022-04-10,2022-06-12,Paranaense - 2,League,Brazil
2109,2020,2020-02-01,2020-12-05,Rondoniense,League,Brazil
2110,2021,2021-04-24,2021-07-14,Rondoniense,League,Brazil
2111,2022,2022-02-20,2022-05-14,Rondoniense,League,Brazil
2112,2020,2020-01-05,2020-09-07,Potiguar,League,Brazil
2113,2021,2021-02-24,2021-06-23,Potiguar,League,Brazil
2114,2020,2020-01-17,2020-12-22,Piauiense,League,Brazil
2115,2021,2021-02-20,2021-05-22,Piauiense,League,Brazil
2116,2022,2022-01-15,2022-04-27,Piauiense,League,Brazil
2117,2020,2020-01-22,2020-12-24,Sul-Matogrossense,League,Brazil
2118,2021,2021-02-28,2021-05-23,Sul-Matogrossense,League,Brazil
2119,2022,2022-02-02,2022-04-24,Sul-Matogrossense,League,Brazil
2120,2020,2019-12-22,2020-07-16,Carioca - 1,League,Brazil
2121,2021,2021-01-16,2021-05-23,Carioca - 1,League,Brazil
2122,2020,2020-01-11,2020-08-08,Sergipano,League,Brazil
2123,2020,2020-01-18,2020-09-06,Paraense,League,Brazil
2124,2021,2021-02-28,2021-05-23,Paraense,League,Brazil
2125,2020,2020-01-21,2020-12-24,Matogrossense,League,Brazil
2126,2021,2021-02-26,2021-05-23,Matogrossense,League,Brazil
2127,2022,2022-01-22,2022-04-02,Matogrossense,League,Brazil
2128,2020,2020-01-25,2021-02-14,Tocantinense,League,Brazil
2129,2021,2021-02-20,2021-12-30,Tocantinense,League,Brazil
2130,2022,2022-01-22,2022-04-10,Tocantinense,League,Brazil
2131,2020,2020-01-22,2020-08-08,Paulista - A1,League,Brazil
2132,2021,2021-02-27,2021-05-23,Paulista - A1,League,Brazil
2133,2022,2022-01-23,2022-04-03,Paulista - A1,League,Brazil
2134,2020,2020-01-22,2020-10-12,Paulista - A2,League,Brazil
2135,2021,2021-02-27,2021-05-31,Paulista - A2,League,Brazil
2136,2022,2022-01-23,2022-04-17,Paulista - A2,League,Brazil
2137,2020,2020-01-23,2020-08-30,Gaúcho - 1,League,Brazil
2138,2021,2021-02-27,2021-05-23,Gaúcho - 1,League,Brazil
2139,2022,2022-01-26,2022-04-02,Gaúcho - 1,League,Brazil
2140,2020,2020-02-29,2020-05-03,Gaúcho - 2,League,Brazil
2141,2021,2021-08-14,2021-11-28,Gaúcho - 2,League,Brazil
2142,2022,2022-04-09,2022-07-24,Gaúcho - 2,League,Brazil
2143,2020,2020-09-04,2021-06-12,Oberliga - Hessen,League,Germany
2144,2021,2021-08-13,2022-05-29,Oberliga - Hessen,League,Germany
2145,2022,2022-07-29,2023-05-28,Oberliga - Hessen,League,Germany
2146,2020,2020-09-04,2021-06-20,Oberliga - Niederrhein,League,Germany
2147,2021,2021-08-21,2022-06-12,Oberliga - Niederrhein,League,Germany
2148,2022,2022-08-05,2023-06-04,Oberliga - Niederrhein,League,Germany
2149,2020,2020-09-04,2021-03-14,Oberliga - Rheinland-Pfalz / Saar,League,Germany
2150,2021,2021-08-13,2021-12-12,Oberliga - Rheinland-Pfalz / Saar,League,Germany
2151,2022,2022-07-29,2023-03-05,Oberliga - Rheinland-Pfalz / Saar,League,Germany
2152,2020,2020-08-22,2021-06-12,Oberliga - Baden-Württemberg,League,Germany
2153,2021,2021-08-06,2022-06-04,Oberliga - Baden-Württemberg,League,Germany
2154,2022,2022-08-05,2023-05-27,Oberliga - Baden-Württemberg,League,Germany
2155,2020,2020-08-14,2021-06-13,Oberliga - Nordost-Nord,League,Germany
2156,2021,2021-08-06,2022-06-18,Oberliga - Nordost-Nord,League,Germany
2157,2022,2022-08-05,2023-06-11,Oberliga - Nordost-Nord,League,Germany
2158,2020,2020-08-14,2021-06-13,Oberliga - Nordost-Süd,League,Germany
2159,2021,2021-08-06,2022-06-18,Oberliga - Nordost-Süd,League,Germany
2160,2022,2022-08-05,2023-06-11,Oberliga - Nordost-Süd,League,Germany
2161,2020,2021-04-27,2021-05-21,Irish Cup,Cup,Northern-Ireland
2162,2021,2022-01-07,2022-05-07,Irish Cup,Cup,Northern-Ireland
2163,2020,2020-08-08,2021-06-20,III Liga - Group 1,League,Poland
2164,2021,2021-08-07,2022-06-18,III Liga - Group 1,League,Poland
2165,2022,2022-08-06,2023-06-17,III Liga - Group 1,League,Poland
2166,2020,2020-08-01,2021-06-26,III Liga - Group 2,League,Poland
2167,2021,2021-08-06,2022-06-18,III Liga - Group 2,League,Poland
2168,2022,2022-08-05,2023-06-17,III Liga - Group 2,League,Poland
2169,2020,2020-08-01,2021-06-19,III Liga - Group 3,League,Poland
2170,2021,2021-08-07,2022-06-18,III Liga - Group 3,League,Poland
2171,2022,2022-08-06,2023-06-17,III Liga - Group 3,League,Poland
2172,2020,2020-08-01,2021-06-20,III Liga - Group 4,League,Poland
2173,2021,2021-08-07,2022-06-18,III Liga - Group 4,League,Poland
2174,2022,2022-08-06,2023-06-17,III Liga - Group 4,League,Poland
2175,2020,2020-09-12,2021-04-30,Liga III - Serie 1,League,Romania
2176,2020,2020-09-12,2021-04-30,Liga III - Serie 2,League,Romania
2177,2020,2020-09-12,2021-04-30,Liga III - Serie 3,League,Romania
2178,2020,2020-09-11,2021-04-30,Liga III - Serie 4,League,Romania
2179,2020,2020-09-11,2021-04-30,Liga III - Serie 5,League,Romania
2180,2020,2020-09-11,2021-04-30,Liga III - Serie 6,League,Romania
2181,2020,2020-09-12,2021-04-30,Liga III - Serie 7,League,Romania
2182,2020,2020-09-12,2021-04-30,Liga III - Serie 8,League,Romania
2183,2020,2020-09-12,2021-04-30,Liga III - Serie 9,League,Romania
2184,2020,2020-09-12,2021-04-30,Liga III - Serie 10,League,Romania
2185,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 1,League,Switzerland
2186,2021,2021-08-21,2022-06-11,2. Liga Interregional - Group 1,League,Switzerland
2187,2022,2022-08-20,2023-06-17,2. Liga Interregional - Group 1,League,Switzerland
2188,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 2,League,Switzerland
2189,2021,2021-08-21,2022-06-11,2. Liga Interregional - Group 2,League,Switzerland
2190,2022,2022-08-20,2023-06-17,2. Liga Interregional - Group 2,League,Switzerland
2191,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 3,League,Switzerland
2192,2021,2021-08-20,2022-06-11,2. Liga Interregional - Group 3,League,Switzerland
2193,2022,2022-08-19,2023-06-17,2. Liga Interregional - Group 3,League,Switzerland
2194,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 4,League,Switzerland
2195,2021,2021-08-21,2022-06-11,2. Liga Interregional - Group 4,League,Switzerland
2196,2022,2022-08-20,2023-06-17,2. Liga Interregional - Group 4,League,Switzerland
2197,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 5,League,Switzerland
2198,2021,2021-08-21,2022-06-11,2. Liga Interregional - Group 5,League,Switzerland
2199,2022,2022-08-20,2023-06-17,2. Liga Interregional - Group 5,League,Switzerland
2200,2020,2020-08-22,2021-06-12,2. Liga Interregional - Group 6,League,Switzerland
2201,2021,2021-08-21,2022-06-11,2. Liga Interregional - Group 6,League,Switzerland
2202,2020,2021-01-30,2021-10-09,Ligue 2,League,Tunisia
2203,2021,2021-11-13,2022-05-20,Ligue 2,League,Tunisia
2204,2022,2022-10-08,2022-10-30,Ligue 2,League,Tunisia
2205,2020,2020-07-25,2021-05-19,Cup,Cup,Slovakia
2206,2021,2021-07-18,2022-05-08,Cup,Cup,Slovakia
2207,2022,2022-07-23,2022-11-09,Cup,Cup,Slovakia
2208,2020,2020-07-31,2020-11-21,Regionalliga - Tirol,League,Austria
2209,2021,2021-07-23,2022-06-18,Regionalliga - Tirol,League,Austria
2210,2022,2022-07-22,2023-04-01,Regionalliga - Tirol,League,Austria
2211,2020,2020-08-07,2021-03-13,Regionalliga - Salzburg,League,Austria
2212,2021,2021-07-23,2022-06-11,Regionalliga - Salzburg,League,Austria
2213,2022,2022-07-22,2023-04-01,Regionalliga - Salzburg,League,Austria
2214,2020,2020-10-17,2021-05-23,Primera División RFEF - Group 5,League,Spain
2215,2020,2020-09-19,2021-04-18,Oberliga - Schleswig-Holstein,League,Germany
2216,2021,2021-08-20,2022-03-06,Oberliga - Schleswig-Holstein,League,Germany
2217,2022,2022-07-29,2023-05-20,Oberliga - Schleswig-Holstein,League,Germany
2218,2020,2020-09-18,2021-03-14,Oberliga - Hamburg,League,Germany
2219,2021,2021-08-13,2022-05-15,Oberliga - Hamburg,League,Germany
2220,2022,2022-07-29,2023-05-07,Oberliga - Hamburg,League,Germany
2221,2020,2020-09-06,2021-06-13,Oberliga - Mittelrhein,League,Germany
2222,2021,2021-08-13,2022-06-12,Oberliga - Mittelrhein,League,Germany
2223,2022,2022-08-19,2023-06-11,Oberliga - Mittelrhein,League,Germany
2224,2020,2020-09-06,2021-06-20,Oberliga - Westfalen,League,Germany
2225,2021,2021-08-28,2022-06-06,Oberliga - Westfalen,League,Germany
2226,2022,2022-08-13,2023-05-29,Oberliga - Westfalen,League,Germany
2227,2020,2020-09-05,2021-02-14,Oberliga - Niedersachsen,League,Germany
2228,2021,2021-08-14,2021-12-05,Oberliga - Niedersachsen,League,Germany
2229,2022,2022-08-05,2023-05-21,Oberliga - Niedersachsen,League,Germany
2230,2020,2020-09-04,2021-06-01,Oberliga - Bremen,League,Germany
2231,2021,2021-08-20,2022-05-13,Oberliga - Bremen,League,Germany
2232,2022,2022-08-12,2023-05-14,Oberliga - Bremen,League,Germany
2233,2021,2019-10-09,2021-03-30,Africa Cup of Nations - Qualification,Cup,World
2234,2021,2021-07-06,2022-05-25,UEFA Europa Conference League,Cup,World
2235,2022,2022-07-05,2022-11-03,UEFA Europa Conference League,Cup,World
2236,2022,2022-08-06,2023-04-22,Non League Premier - Southern Central,League,England
2237,2022,2022-08-13,2023-04-22,Non League Div One - Northern East,League,England
2238,2022,2022-08-13,2023-04-22,Non League Div One - Southern Central,League,England
2239,2022,2022-07-15,2023-05-27,Oberliga - Bayern Nord,League,Germany
2240,2022,2022-07-15,2023-05-27,Oberliga - Bayern Süd,League,Germany
